LOAN,MORTDUE,VALUE
20400,52109.0,100316.0
20400,41985.0,100096.0
20400,60393.0,98247.0
20500,93761.0,94895.0
20500,25984.0,95541.0
20500,37437.0,65004.0
20500,86236.0,138729.0
20500,113963.0,131135.0
20500,173061.0,220886.0
20500,47130.0,66415.0
20500,41899.0,65418.0
20500,169689.0,198931.0
20500,67852.0,97944.0
20500,53438.0,118731.0
20500,87892.0,136867.0
20500,80441.0,100505.0
20500,106839.0,144460.0
20500,85884.0,103546.0
20500,64113.0,98322.0
20600,91180.0,98088.0
20600,69949.0,101807.0
20600,74828.0,106493.0
20600,16779.0,56481.0
20600,44826.0,66226.0
20600,35530.0,105838.0
20600,91183.0,138268.0
20600,52946.0,83558.0
20600,62531.0,96584.0
20600,185050.0,234004.0
20600,114947.0,173502.0
20700,80124.0,99938.0
20700,110307.0,140902.0
20700,71408.0,103991.0
20700,107766.0,146937.0
20700,140776.0,183621.0
20700,69810.0,100756.0
20700,32817.0,101720.0
20800,176235.0,209695.0
20800,56364.0,115760.0
20800,77885.0,98188.0
20800,46434.0,68490.0
20800,107787.0,182140.0
20800,51562.0,99997.0
20800,107379.0,147014.0
20800,97360.0,123854.0
20800,63764.0,97090.0
20800,58440.0,99244.0
20800,96994.0,140564.0
20800,56597.0,79582.0
20800,136884.0,180053.0
20900,71972.0,101745.0
20900,111464.0,144487.0
20900,16174.0,34886.0
20900,127077.0,204192.0
20900,59228.0,92224.0
20900,45279.0,73814.0
20900,51960.0,105524.0
20900,60553.0,91364.0
20900,66575.0,79416.0
20900,122807.0,150896.0
20900,61402.0,88659.0
21000,101678.0,144063.0
21000,53572.0,80048.0
21000,133430.0,189263.0
21000,113954.0,136249.0
21000,48735.0,71694.0
21000,67657.0,100606.0
21000,90425.0,97741.0
21000,106011.0,173778.0
21000,131378.0,199687.0
21100,16110.0,54436.0
21100,55863.0,81406.0
21100,81389.0,123842.0
21100,61427.0,83722.0
21100,63955.0,95621.0
21100,91479.0,127110.0
21100,143487.0,180122.0
21200,130373.0,204384.0
21200,85092.0,139345.0
21200,23088.0,56535.0
21200,103264.0,148968.0
21200,109747.0,174666.0
21200,70096.0,108632.0
21200,44097.0,64703.0
21200,69212.0,106273.0
21200,67272.0,107667.0
21200,62067.0,104579.0
21200,84117.0,118884.0
21200,48273.0,71102.0
21200,70400.0,96999.0
21200,55203.0,90639.0
21200,63093.0,101789.0
21200,91759.0,95165.0
21200,113648.0,145650.0
21300,133942.0,282972.0
21300,58209.0,84200.0
21300,63263.0,94180.0
21300,56729.0,114643.0
21300,107012.0,159949.0
21300,185874.0,235968.0
21300,101524.0,141859.0
21300,183386.0,230443.0
21300,72450.0,88622.0
21300,94642.0,125062.0
21300,74081.0,102810.0
21300,98507.0,125539.0
21300,68544.0,89908.0
21300,55140.0,81692.0
21300,143676.0,181960.0
21300,103989.0,143796.0
21400,96016.0,135783.0
21400,134041.0,163103.0
21400,166244.0,212505.0
21400,104657.0,147364.0
21400,53071.0,104997.0
21400,113053.0,147467.0
21400,90912.0,121714.0
21400,49459.0,69461.0
21400,64378.0,99343.0
21400,92241.0,133791.0
21400,41671.0,103427.0
21400,70112.0,94849.0
21400,143151.0,185014.0
21400,128095.0,167824.0
21400,95147.0,132304.0
21500,100727.0,146904.0
21500,107799.0,160526.0
21500,110712.0,178045.0
21500,141688.0,184241.0
21500,129361.0,284790.0
21500,135899.0,186976.0
21500,96993.0,143240.0
21500,125451.0,200594.0
21500,71636.0,96678.0
21500,94310.0,142986.0
21500,90321.0,103778.0
21500,58646.0,90807.0
21600,144276.0,190797.0
21600,45421.0,75632.0
21600,105654.0,155460.0
21600,36777.0,68300.0
21600,105759.0,139002.0
21600,61797.0,109007.0
21600,70832.0,96503.0
21600,41105.0,65411.0
21600,66711.0,105267.0
21600,59219.0,98111.0
21600,108923.0,142716.0
21600,43449.0,68744.0
21600,93937.0,147792.0
21700,56822.0,78399.0
21700,62506.0,96588.0
21700,79240.0,96784.0
21700,45640.0,67023.0
21700,29500.0,53943.0
21700,93025.0,140438.0
21700,93868.0,147228.0
21700,47024.0,71628.0
21700,45697.0,68144.0
21700,20627.0,52040.0
21700,91637.0,126105.0
21700,59947.0,94103.0
21700,88313.0,139567.0
21700,128841.0,172954.0
21700,72180.0,93427.0
21700,188525.0,234269.0
21700,24984.0,92297.0
21700,187311.0,230513.0
21800,48139.0,80114.0
21800,90065.0,122335.0
21800,80092.0,98561.0
21800,48162.0,70361.0
21800,107271.0,161219.0
21800,96709.0,123613.0
21800,133812.0,166893.0
21800,41582.0,71574.0
21800,76324.0,102287.0
21900,53598.0,74780.0
21900,51861.0,68951.0
21900,52735.0,75372.0
21900,62387.0,113827.0
21900,53458.0,77455.0
21900,105787.0,142466.0
22000,36738.0,100040.0
22000,71664.0,98015.0
22000,48041.0,88433.0
22000,15774.0,60115.0
22000,81668.0,123978.0
22000,76367.0,103928.0
22000,88898.0,121357.0
22000,70139.0,95042.0
22000,188982.0,231933.0
22000,53212.0,85006.0
22000,61251.0,91744.0
22000,61042.0,96622.0
22100,69697.0,102155.0
22100,92724.0,126348.0
22100,95351.0,117905.0
22100,57018.0,80673.0
22100,86148.0,141472.0
22100,132417.0,170643.0
22100,45993.0,67208.0
22100,36084.0,84734.0
22200,45148.0,85341.0
22200,138121.0,180144.0
22200,102345.0,148299.0
22200,93947.0,116176.0
22200,57458.0,102195.0
22200,64809.0,96831.0
22200,67626.0,109042.0
22200,9709.0,33926.0
22200,137889.0,182973.0
22300,52322.0,102958.0
22300,34326.0,103199.0
22300,59809.0,90883.0
22300,93305.0,143672.0
22300,60513.0,111713.0
22300,89591.0,149566.0
22300,133995.0,281186.0
22400,74553.0,102373.0
22400,38669.0,105881.0
22400,135912.0,181863.0
22400,65502.0,104373.0
22400,52597.0,69312.0
22400,72866.0,95734.0
22400,130184.0,164189.0
22400,93140.0,120977.0
22400,40605.0,76986.0
22400,89985.0,121601.0
22400,71051.0,102374.0
22400,51470.0,68139.0
22400,95539.0,124566.0
22400,91402.0,100845.0
22400,106561.0,157214.0
22400,16630.0,56824.0
22400,32665.0,56639.0
22400,47687.0,65704.0
22400,81617.0,125950.0
22400,18371.0,38311.0
22500,44228.0,86872.0
22500,57762.0,95790.0
22500,48405.0,86989.0
22500,96170.0,118502.0
22500,40884.0,76895.0
22500,73567.0,88157.0
22500,87361.0,140632.0
22500,75010.0,114769.0
22600,133264.0,172882.0
22600,59050.0,99152.0
22600,91177.0,112123.0
22600,96485.0,120470.0
22600,72522.0,91587.0
22600,78975.0,103374.0
22600,109808.0,139133.0
22600,41920.0,70383.0
22600,239115.0,264462.0
22600,34226.0,85424.0
22600,61503.0,101786.0
22700,73280.0,92961.0
22700,77356.0,106233.0
22700,36253.0,88461.0
22700,128020.0,164199.0
22700,94601.0,99755.0
22700,46929.0,71169.0
22700,108488.0,139559.0
22800,76502.0,101288.0
22800,96495.0,122362.0
22800,74979.0,109716.0
22800,49361.0,81914.0
22800,39166.0,84407.0
22800,132706.0,170396.0
22800,64659.0,96063.0
22800,52644.0,96376.0
22800,62754.0,101781.0
22800,129697.0,167475.0
22900,191970.0,232998.0
22900,64803.0,92258.0
22900,70497.0,103855.0
22900,41279.0,59993.0
22900,18059.0,57109.0
22900,95321.0,123082.0
22900,59702.0,97591.0
22900,136032.0,180899.0
22900,61067.0,96306.0
22900,65017.0,88066.0
22900,107241.0,138883.0
22900,161754.0,193666.0
22900,28217.0,52804.0
22900,41174.0,86851.0
22900,41130.0,81069.0
22900,50876.0,74270.0
23000,108464.0,155821.0
23000,58696.0,102176.0
23000,76561.0,111389.0
23000,68275.0,89967.0
23000,48191.0,65080.0
23000,72638.0,109183.0
23000,48003.0,64720.0
23000,71902.0,101750.0
23100,95352.0,115077.0
23100,61524.0,96308.0
23100,141937.0,179756.0
23100,93805.0,135780.0
23100,42862.0,63916.0
23100,109498.0,156191.0
23100,64601.0,100170.0
23100,235937.0,266793.0
23200,184526.0,237546.0
23200,62811.0,99320.0
23200,112948.0,159050.0
23200,129355.0,171709.0
23200,96043.0,140090.0
23200,14511.0,81579.0
23200,40905.0,81651.0
23200,131804.0,171144.0
23300,103162.0,135013.0
23300,81144.0,106102.0
23300,65310.0,89959.0
23300,143821.0,177028.0
23300,61496.0,102823.0
23300,71734.0,100072.0
23300,27793.0,50177.0
23400,64332.0,95770.0
23400,72262.0,94646.0
23400,48549.0,68957.0
23400,125750.0,165732.0
23400,97865.0,120172.0
23400,89226.0,119604.0
23400,90924.0,116819.0
23400,45766.0,66192.0
23500,95289.0,122273.0
23500,90246.0,119320.0
23500,18989.0,51607.0
23500,44952.0,70191.0
23500,68049.0,93394.0
23500,133197.0,168990.0
23500,48286.0,81958.0
23500,90129.0,141785.0
23500,37858.0,60890.0
23500,65587.0,87101.0
23500,62742.0,111921.0
23500,132737.0,285749.0
23500,94109.0,97194.0
23500,55731.0,89079.0
23500,190239.0,233603.0
23500,86144.0,138953.0
23500,62441.0,97293.0
23600,30758.0,57280.0
23600,87875.0,139025.0
23600,136607.0,172414.0
23600,50424.0,70281.0
23600,36438.0,80176.0
23600,57327.0,105411.0
23600,94908.0,101678.0
23600,96452.0,125277.0
23600,126254.0,169638.0
23600,140284.0,182591.0
23600,56023.0,83659.0
23700,76196.0,100929.0
23700,57553.0,101656.0
23700,43712.0,75191.0
23700,138632.0,186585.0
23700,46910.0,75136.0
23700,62949.0,99295.0
23700,87141.0,140428.0
23700,18825.0,55549.0
23700,58068.0,97948.0
23800,76390.0,110315.0
23800,45279.0,68939.0
23800,188250.0,233800.0
23800,55753.0,87971.0
23800,46884.0,68142.0
23800,101536.0,147601.0
23800,44372.0,67279.0
23900,236803.0,267036.0
23900,70694.0,95718.0
23900,16082.0,31196.0
23900,80406.0,108122.0
23900,90244.0,120751.0
23900,55284.0,92305.0
23900,140328.0,183533.0
24000,43427.0,68308.0
24000,96072.0,122441.0
24000,43948.0,86111.0
24000,88783.0,116967.0
24000,239568.0,266430.0
24000,111488.0,163796.0
24000,17575.0,50375.0
24100,57041.0,92081.0
24100,184697.0,238729.0
24100,61811.0,97086.0
24100,80005.0,102098.0
24100,104442.0,161366.0
24100,95549.0,112283.0
24100,57555.0,90732.0
24200,45902.0,70212.0
24200,91491.0,141827.0
24200,92572.0,121310.0
24200,242111.0,266670.0
24200,49798.0,67458.0
24200,68477.0,91598.0
24200,22763.0,47622.0
24200,63229.0,89394.0
24200,150939.0,183208.0
24200,90626.0,116601.0
24200,104005.0,158224.0
24300,70912.0,98353.0
24300,50826.0,68199.0
24300,41323.0,73309.0
24300,110442.0,138581.0
24300,236390.0,262210.0
24300,55579.0,98320.0
24300,21660.0,48475.0
24300,123686.0,153184.0
24300,42276.0,68775.0
24400,237543.0,261393.0
24400,50317.0,71327.0
24400,119111.0,154860.0
24400,147073.0,182069.0
24400,26366.0,54775.0
24400,109253.0,158257.0
24400,93411.0,140031.0
24400,65233.0,96473.0
24400,91316.0,147837.0
24400,80065.0,118423.0
24400,61260.0,103842.0
24400,112178.0,159638.0
24400,95843.0,123377.0
24500,33537.0,57048.0
24500,21470.0,52228.0
24500,80072.0,107559.0
24500,118251.0,158758.0
24500,69615.0,94656.0
24500,134188.0,171658.0
24500,67336.0,96060.0
24500,62490.0,97467.0
24500,82756.0,122917.0
24500,123319.0,159934.0
24600,113034.0,165176.0
24600,83099.0,113245.0
24600,71862.0,94704.0
24600,135278.0,164559.0
24700,55435.0,89663.0
24700,149235.0,178454.0
24700,111107.0,163926.0
24700,23231.0,54024.0
24700,109377.0,133116.0
24700,79347.0,108238.0
24700,53925.0,83056.0
24700,44306.0,74197.0
24700,98900.0,115052.0
24700,77022.0,112172.0
24800,144410.0,211936.0
24800,109084.0,140355.0
24800,98139.0,121696.0
24800,82670.0,106563.0
24800,43287.0,72898.0
24800,76220.0,102087.0
24800,64537.0,93212.0
24900,46116.0,77519.0
24900,60778.0,94374.0
24900,17139.0,33269.0
24900,134427.0,169444.0
24900,89530.0,146815.0
24900,92168.0,143484.0
24900,62191.0,83694.0
24900,139241.0,171296.0
25000,60504.0,93907.0
25000,95651.0,148280.0
25000,47032.0,75957.0
25000,75110.0,114208.0
25000,83624.0,116976.0
25000,36108.0,84365.0
25100,147622.0,187441.0
25100,77088.0,111568.0
25100,46614.0,69750.0
25100,65633.0,100776.0
25100,41314.0,71357.0
25100,58042.0,98964.0
25100,96627.0,128022.0
25100,66938.0,92544.0
25100,143881.0,243809.0
25100,73398.0,115065.0
25100,24205.0,54464.0
25100,137489.0,168216.0
25100,108235.0,201918.0
25200,94712.0,127247.0
25200,55283.0,103324.0
25200,63258.0,100392.0
25200,137054.0,207511.0
25200,75037.0,102227.0
25200,73168.0,93608.0
25200,55823.0,90658.0
25200,69510.0,90781.0
25200,74038.0,114722.0
25300,60084.0,88898.0
25300,137813.0,214014.0
25300,139427.0,245988.0
25300,22361.0,50688.0
25300,122933.0,157009.0
25300,51261.0,87025.0
25300,56393.0,86612.0
25300,46780.0,62536.0
25300,62540.0,101165.0
25400,107343.0,192642.0
25400,61907.0,87133.0
25400,149364.0,210724.0
25400,82553.0,107422.0
25400,158111.0,209649.0
25400,62906.0,96327.0
25400,138132.0,243327.0
25400,69035.0,108365.0
25400,61771.0,105880.0
25500,143881.0,178914.0
25500,79689.0,117577.0
25500,44562.0,79481.0
25500,50847.0,79738.0
25500,79593.0,113063.0
25500,113204.0,184561.0
25500,84267.0,117833.0
25500,235839.0,267506.0
25500,32458.0,52329.0
25500,73083.0,126995.0
25600,241570.0,264772.0
25600,196689.0,247025.0
25600,58606.0,89508.0
25600,78441.0,128814.0
25600,240092.0,263958.0
25600,105480.0,126389.0
25600,50910.0,87358.0
25600,144616.0,211230.0
25600,140649.0,212089.0
25600,76102.0,119391.0
25600,139746.0,210298.0
25700,94295.0,143788.0
25700,31333.0,56733.0
25700,32039.0,54499.0
25700,189995.0,250814.0
25700,26059.0,51800.0
25700,197425.0,242602.0
25700,43881.0,69954.0
25700,83733.0,116386.0
25700,32613.0,63065.0
25700,103598.0,144594.0
25700,63054.0,104624.0
25800,140785.0,208421.0
25800,70804.0,106892.0
25800,82058.0,116330.0
25800,112388.0,180313.0
25800,137140.0,167096.0
25900,201877.0,239546.0
25900,42105.0,73249.0
25900,118965.0,154728.0
25900,108319.0,135884.0
25900,145700.0,211151.0
25900,80663.0,122372.0
25900,152071.0,185893.0
25900,59575.0,85837.0
25900,56784.0,91401.0
25900,58693.0,86469.0
25900,21852.0,57518.0
25900,61064.0,94714.0
26000,43314.0,71303.0
26000,150773.0,179077.0
26000,238005.0,260479.0
26000,100548.0,207647.0
26000,107291.0,137426.0
26000,139904.0,172310.0
26000,75034.0,100852.0
26000,58794.0,91413.0
26000,119553.0,158687.0
26000,81764.0,118388.0
26000,20119.0,54563.0
26000,47067.0,63292.0
26100,75164.0,108483.0
26100,113266.0,182082.0
26100,150464.0,203202.0
26100,80176.0,113247.0
26100,103949.0,208432.0
26100,20566.0,50534.0
26200,105096.0,136580.0
26200,75096.0,120859.0
26200,77952.0,113285.0
26200,141109.0,245422.0
26200,72648.0,123582.0
26200,149599.0,181869.0
26200,100931.0,132627.0
26200,189252.0,241754.0
26300,87291.0,122531.0
26300,94337.0,123054.0
26300,147600.0,184207.0
26300,118304.0,177819.0
26300,25685.0,51023.0
26300,52394.0,93307.0
26300,58369.0,88124.0
26300,52296.0,91041.0
26300,78851.0,109090.0
26300,189302.0,249773.0
26300,94916.0,127526.0
26400,43781.0,66030.0
26400,79163.0,123792.0
26400,73679.0,98614.0
26400,130672.0,212536.0
26400,128413.0,207302.0
26400,153853.0,188760.0
26400,240907.0,260638.0
26400,44333.0,68945.0
26400,196412.0,250164.0
26400,59288.0,87753.0
26500,145393.0,187324.0
26500,63345.0,100332.0
26500,240782.0,267675.0
26500,112059.0,179599.0
26500,77198.0,131090.0
26500,84769.0,127773.0
26500,61223.0,92255.0
26500,76599.0,119041.0
26500,134952.0,165451.0
26600,148986.0,175750.0
26600,61151.0,97072.0
26600,94954.0,131913.0
26600,78491.0,121598.0
26600,140561.0,208775.0
26600,84843.0,115850.0
26600,128238.0,165316.0
26600,122501.0,153280.0
26700,146193.0,185200.0
26700,40785.0,75601.0
26700,144243.0,176096.0
26700,73468.0,108774.0
26700,81968.0,114647.0
26700,23361.0,55483.0
26700,186185.0,233480.0
26700,129559.0,170042.0
26700,18590.0,53462.0
26800,149729.0,183027.0
26800,133594.0,173255.0
26800,145772.0,193135.0
26800,96895.0,144482.0
26800,148471.0,183284.0
26800,139309.0,166621.0
26800,89146.0,128923.0
26800,124199.0,166404.0
26800,46236.0,62711.0
26800,35485.0,74949.0
26800,145745.0,211400.0
26800,138216.0,170052.0
26800,18459.0,53907.0
26900,74982.0,126972.0
26900,69446.0,104590.0
26900,57414.0,92916.0
26900,67144.0,92923.0
26900,47882.0,78854.0
26900,98324.0,129210.0
26900,54071.0,85557.0
26900,72848.0,101736.0
27000,79218.0,115721.0
27000,77910.0,117590.0
27000,50375.0,70656.0
27000,13718.0,35684.0
27000,144901.0,178093.0
27000,54515.0,82539.0
27000,45880.0,82425.0
27000,54834.0,85391.0
27000,60631.0,86091.0
27000,23160.0,58074.0
27100,140305.0,237302.0
27100,44095.0,77587.0
27100,20479.0,46735.0
27100,118200.0,159739.0
27200,70730.0,93752.0
27200,145725.0,179197.0
27200,83894.0,121302.0
27200,110470.0,180982.0
27200,61000.0,104044.0
27200,101680.0,134864.0
27200,97541.0,126368.0
27200,61118.0,35184.0
27200,24070.0,58216.0
27200,58383.0,92484.0
27300,66878.0,93656.0
27300,72314.0,118839.0
27300,97373.0,126102.0
27300,55973.0,93503.0
27300,53223.0,86696.0
27300,106221.0,137727.0
27300,37636.0,73328.0
27300,127260.0,212953.0
27300,149950.0,177309.0
27300,140773.0,188414.0
27400,99900.0,143437.0
27400,113364.0,146520.0
27400,195497.0,246354.0
27400,51298.0,90010.0
27400,46575.0,85263.0
27400,100951.0,149305.0
27400,41370.0,70528.0
27500,54511.0,84470.0
27500,97679.0,149877.0
27500,145774.0,206788.0
27500,150666.0,192346.0
27500,69579.0,117799.0
27500,131269.0,211014.0
27500,23439.0,47177.0
27600,54584.0,86568.0
27600,73846.0,100216.0
27600,60039.0,86166.0
27600,121592.0,153432.0
27600,103898.0,130784.0
27600,131887.0,174323.0
27600,150120.0,191972.0
27600,64818.0,91915.0
27600,153063.0,202542.0
27600,57327.0,87683.0
27600,54328.0,94216.0
27600,124139.0,157940.0
27600,123121.0,157337.0
27600,72468.0,106906.0
27600,112753.0,155166.0
27600,74964.0,118507.0
27700,63962.0,101676.0
27700,103249.0,206521.0
27700,97834.0,132396.0
27700,54617.0,87722.0
27700,73148.0,101462.0
27700,25947.0,49836.0
27700,77886.0,114494.0
27700,54541.0,78832.0
27700,149169.0,183234.0
27700,85285.0,116468.0
27700,76055.0,126560.0
27700,141930.0,182516.0
27700,35132.0,71456.0
27700,67446.0,99206.0
27800,114417.0,150849.0
27800,96332.0,123598.0
27800,19600.0,50594.0
27800,64804.0,97553.0
27800,127770.0,169440.0
27800,142356.0,177328.0
27800,181405.0,229116.0
27900,55859.0,92179.0
27900,73630.0,106757.0
27900,137006.0,207997.0
27900,66027.0,102745.0
27900,69589.0,115061.0
27900,62264.0,39604.0
27900,149359.0,192955.0
27900,142346.0,185057.0
27900,50988.0,81533.0
27900,113843.0,156282.0
27900,135511.0,184219.0
27900,90694.0,121543.0
28000,58002.0,86427.0
28000,59775.0,87390.0
28000,140770.0,209726.0
28000,62376.0,104073.0
28000,77322.0,118082.0
28000,96015.0,127551.0
28100,100420.0,207737.0
28100,96160.0,128767.0
28100,86778.0,110851.0
28100,32470.0,54522.0
28100,112564.0,162129.0
28200,90485.0,123674.0
28200,76011.0,129352.0
28200,58232.0,97555.0
28200,44363.0,72966.0
28200,61038.0,87534.0
28200,118728.0,160486.0
28200,109184.0,207035.0
28200,44321.0,63050.0
28200,185607.0,227617.0
28200,148455.0,191419.0
28200,100353.0,131386.0
28200,51663.0,92860.0
28200,148772.0,186023.0
28200,66242.0,109762.0
28300,72572.0,117311.0
28300,126942.0,166797.0
28300,71973.0,119224.0
28300,68959.0,102048.0
28300,145931.0,239990.0
28300,104686.0,136033.0
28400,90823.0,126845.0
28400,72870.0,95647.0
28400,46126.0,66942.0
28400,150784.0,192411.0
28400,197852.0,243593.0
28400,207687.0,242544.0
28400,106020.0,206030.0
28400,112996.0,175817.0
28400,53480.0,90560.0
28400,183314.0,232345.0
28400,36484.0,73478.0
28400,206126.0,238745.0
28500,49461.0,83352.0
28500,97262.0,131830.0
28500,108293.0,135317.0
28500,84908.0,108385.0
28500,43413.0,73248.0
28500,100145.0,130522.0
28600,32136.0,51599.0
28600,94165.0,130285.0
28600,85174.0,127306.0
28600,136546.0,185507.0
28600,26189.0,50409.0
28600,39009.0,75893.0
28600,105907.0,156126.0
28600,126189.0,167157.0
28700,107281.0,155874.0
28700,131767.0,214558.0
28700,67951.0,106093.0
28700,133188.0,179454.0
28700,25190.0,59841.0
28800,204455.0,245685.0
28800,132019.0,168828.0
28800,151328.0,194243.0
28800,30357.0,56776.0
28900,135770.0,188368.0
28900,91683.0,127833.0
28900,134509.0,211558.0
28900,89945.0,124453.0
28900,63748.0,36392.0
28900,102108.0,147463.0
28900,75887.0,117989.0
28900,77916.0,130728.0
28900,109888.0,182229.0
28900,29515.0,49525.0
29000,152065.0,192445.0
29000,32109.0,49912.0
29200,116202.0,160084.0
29200,50105.0,83815.0
29200,139299.0,180818.0
29300,228059.0,291314.0
29400,119256.0,160683.0
29400,39354.0,75553.0
29400,109457.0,145453.0
29500,232801.0,289260.0
29500,50079.0,80222.0
29500,48590.0,81354.0
29600,233916.0,291490.0
29700,46268.0,79463.0
29700,100657.0,148653.0
29800,134560.0,187551.0
29800,225481.0,290762.0
29900,230499.0,294326.0
29900,135955.0,182161.0
29900,131756.0,167302.0
30000,74975.0,118886.0
30000,79044.0,118685.0
30000,109583.0,153132.0
30000,15214.0,38094.0
30100,24350.0,40356.0
30100,138322.0,186139.0
30100,228006.0,285921.0
30100,78124.0,116280.0
30200,80951.0,116160.0
30200,20956.0,39333.0
30200,106594.0,148695.0
30300,137927.0,182588.0
30300,54352.0,79302.0
30300,109859.0,153240.0
30300,18306.0,66747.0
30300,36014.0,76525.0
30400,45747.0,78829.0
30400,40386.0,68120.0
30400,46948.0,80473.0
30400,55429.0,103948.0
30500,77246.0,121758.0
30500,57516.0,103086.0
30500,113822.0,148478.0
30500,108736.0,147531.0
30500,138082.0,181157.0
30500,10952.0,65166.0
30500,124225.0,181129.0
30500,18375.0,61738.0
30600,78355.0,124426.0
30600,231344.0,284199.0
30600,54372.0,78653.0
30700,14834.0,64870.0
30800,129062.0,176389.0
30800,29226.0,44735.0
30800,15428.0,45495.0
30800,195221.0,293118.0
30800,21172.0,37333.0
30800,125787.0,175196.0
30800,54981.0,82038.0
30900,230978.0,291013.0
30900,189798.0,301984.0
30900,190480.0,298239.0
31000,133471.0,188154.0
31000,67794.0,103535.0
31000,13542.0,58827.0
31000,51370.0,103298.0
31100,136521.0,188264.0
31200,22907.0,46357.0
31200,234304.0,290923.0
31200,14906.0,64767.0
31200,124295.0,176185.0
31200,15557.0,62847.0
31200,38352.0,80550.0
31300,119911.0,171916.0
31300,188655.0,298090.0
31300,106960.0,144201.0
31400,12617.0,36082.0
31400,16209.0,62450.0
31500,49020.0,100700.0
31500,10879.0,58089.0
31500,224572.0,282839.0
31600,11478.0,66275.0
31600,15036.0,44220.0
31700,55247.0,103246.0
31800,126316.0,180750.0
31800,125864.0,175163.0
31800,226152.0,283022.0
31800,195134.0,299299.0
31900,15150.0,61388.0
31900,104092.0,143832.0
31900,23517.0,47805.0
31900,83226.0,115509.0
31900,16363.0,43218.0
32000,33148.0,69965.0
32000,22832.0,43358.0
32100,127901.0,176592.0
32100,120725.0,168783.0
32200,16232.0,60238.0
32200,118793.0,171024.0
32200,188427.0,293790.0
32200,108871.0,151667.0
32300,235343.0,45270.0
32300,195243.0,294372.0
32300,14163.0,60626.0
32300,23448.0,45557.0
32300,28213.0,40515.0
32300,133193.0,174905.0
32300,194350.0,299720.0
32400,51220.0,106361.0
32400,128523.0,179390.0
32500,124548.0,169881.0
32500,193409.0,297294.0
32500,232057.0,286938.0
32600,233216.0,38583.0
32700,14955.0,38584.0
32800,13781.0,43371.0
32800,189564.0,296728.0
32900,232792.0,293949.0
32900,49709.0,101222.0
32900,9200.0,66056.0
33000,18026.0,57436.0
33000,232113.0,46286.0
33000,54821.0,104724.0
33000,227543.0,289091.0
33000,104422.0,152298.0
33100,236847.0,46091.0
33100,111917.0,156552.0
33100,238018.0,44379.0
33200,36705.0,78040.0
33200,195971.0,298682.0
33200,119049.0,175867.0
33200,57419.0,103648.0
33200,23858.0,40268.0
33200,140690.0,195001.0
33300,19675.0,47894.0
33400,20921.0,37363.0
33500,73761.0,117729.0
33500,18934.0,42328.0
33500,240157.0,42013.0
33500,49292.0,104421.0
33500,18804.0,43982.0
33600,87451.0,131949.0
33600,79877.0,118554.0
33600,233630.0,284049.0
33700,73877.0,124834.0
33700,142468.0,195770.0
33700,12512.0,42634.0
33700,28956.0,45640.0
33700,132617.0,172152.0
33700,147522.0,198737.0
33700,83471.0,133221.0
33700,26395.0,48905.0
33800,15648.0,43726.0
33900,128884.0,172094.0
33900,13154.0,62208.0
33900,232317.0,38412.0
33900,231455.0,290039.0
34000,121625.0,169369.0
34000,232312.0,286305.0
34000,57025.0,103563.0
34100,139035.0,198788.0
34100,241545.0,42189.0
34100,138523.0,196555.0
34100,241931.0,36486.0
34200,119575.0,175235.0
34300,146171.0,196270.0
34300,118911.0,168901.0
34400,97971.0,145124.0
34400,155536.0,169503.0
34600,169960.0,224716.0
34600,27851.0,42623.0
34600,143542.0,195327.0
34700,81688.0,131993.0
34800,138680.0,190729.0
34800,139519.0,195663.0
34900,121550.0,174507.0
34900,236340.0,37598.0
35000,240994.0,39401.0
35000,239058.0,40848.0
35100,88197.0,132776.0
35200,239513.0,37076.0
35200,234682.0,37079.0
35200,239987.0,43028.0
35300,83439.0,134691.0
35400,90295.0,139602.0
35500,142713.0,196335.0
35600,20552.0,46697.0
35700,238104.0,43026.0
35800,207312.0,271738.0
35800,93309.0,137370.0
36000,204292.0,268436.0
36000,203680.0,270992.0
36000,145908.0,190303.0
36000,89270.0,127834.0
36100,94801.0,146627.0
36100,233417.0,324987.0
36300,22431.0,42834.0
36300,25867.0,43823.0
36300,142395.0,195120.0
36300,35072.0,74829.0
36400,86853.0,131508.0
36400,204419.0,268745.0
36500,141200.0,195729.0
36500,18101.0,42320.0
36500,87683.0,131532.0
36600,397299.0,512650.0
36800,125894.0,172184.0
37000,34085.0,70596.0
37200,35515.0,76591.0
37200,205922.0,267238.0
37200,202627.0,268857.0
37300,68789.0,86172.0
37400,96798.0,145550.0
37600,33388.0,71282.0
37700,141260.0,205493.0
37700,31687.0,76454.0
37900,201996.0,272874.0
37900,150044.0,202894.0
38000,97759.0,139899.0
38000,94083.0,132791.0
38100,204071.0,270794.0
38100,33446.0,73289.0
38100,67559.0,113024.0
38100,93544.0,142231.0
38200,147457.0,210065.0
38200,92227.0,143087.0
38300,93255.0,144457.0
38400,31458.0,71821.0
38600,145590.0,209950.0
38700,33465.0,71449.0
38700,119847.0,162365.0
38900,120006.0,160771.0
38900,198749.0,270751.0
38900,200731.0,269450.0
39000,399412.0,511164.0
39100,68135.0,108723.0
39300,27324.0,73924.0
39400,148631.0,207976.0
39500,30972.0,70545.0
39500,68117.0,117084.0
39700,146341.0,208296.0
39700,59360.0,117186.0
40000,145351.0,208657.0
40100,58784.0,115430.0
40300,369874.0,467112.0
40300,33299.0,73380.0
