LOAN,MORTDUE,VALUE
13700,86161.0,106737.0
13700,12577.0,41075.0
13700,95065.0,123858.0
13700,74015.0,113766.0
13700,32942.0,40143.0
13700,96597.0,120380.0
13700,70763.0,78449.0
13700,53094.0,79069.0
13700,60623.0,83979.0
13700,84996.0,112522.0
13700,46611.0,65031.0
13700,77824.0,94840.0
13700,88654.0,114011.0
13700,73600.0,92000.0
13700,59530.0,81068.0
13800,,44459.0
13800,73688.0,94071.0
13800,94843.0,125541.0
13800,57481.0,89421.0
13800,76537.0,108747.0
13800,77130.0,127000.0
13800,35807.0,40700.0
13800,40674.0,61216.0
13800,31974.0,44417.0
13800,85805.0,135789.0
13800,18714.0,47905.0
13800,,43082.0
13800,21711.0,32357.0
13800,85969.0,101664.0
13800,75142.0,95667.0
13800,65178.0,79000.0
13800,152441.0,184723.0
13800,78645.0,130104.0
13800,67762.0,80748.0
13800,97778.0,116814.0
13800,,44092.0
13900,57700.0,74350.0
13900,77699.0,92587.0
13900,,
13900,11413.0,81273.0
13900,64356.0,88028.0
13900,96326.0,144668.0
13900,41641.0,53200.0
13900,56710.0,59348.0
13900,68876.0,90813.0
13900,62968.0,84947.0
13900,65437.0,94518.0
13900,155486.0,178789.0
13900,80960.0,100730.0
13900,62103.0,80000.0
13900,78442.0,105065.0
13900,,40881.0
13900,84427.0,114209.0
13900,144263.0,167164.0
13900,95351.0,117381.0
13900,71425.0,81012.0
13900,51653.0,85578.0
13900,80836.0,93912.0
13900,127259.0,194233.0
13900,103030.0,114131.0
13900,,80868.0
13900,85358.0,101401.0
13900,88746.0,108160.0
13900,77007.0,96718.0
13900,50415.0,68166.0
13900,48110.0,63601.0
13900,63831.0,81378.0
13900,,27779.0
13900,47741.0,69111.0
13900,33403.0,69878.0
14000,99652.0,113012.0
14000,51721.0,61193.0
14000,,28992.0
14000,,
14000,92583.0,114379.0
14000,37019.0,57125.0
14000,,58407.0
14000,83645.0,101615.0
14000,67881.0,93390.0
14000,,42500.0
14000,62000.0,88500.0
14000,27872.0,48125.0
14000,42767.0,60950.0
14000,92739.0,125000.0
14000,32000.0,48500.0
14000,42000.0,60000.0
14000,64000.0,78000.0
14000,65000.0,
14000,139000.0,159000.0
14000,85200.0,
14000,46400.0,
14000,49207.0,70525.0
14000,46541.0,64338.0
14000,59736.0,97411.0
14000,63451.0,105702.0
14000,50890.0,68722.0
14000,73062.0,88783.0
14000,43173.0,65985.0
14000,,
14100,98856.0,143292.0
14100,79345.0,135554.0
14100,36309.0,53321.0
14100,52302.0,63589.0
14100,59402.0,91057.0
14100,54081.0,68577.0
14100,43927.0,60000.0
14100,51723.0,77207.0
14100,81894.0,98285.0
14100,86730.0,117667.0
14100,86996.0,108452.0
14100,49927.0,67761.0
14100,65994.0,80037.0
14100,61036.0,84979.0
14200,102512.0,128657.0
14200,84718.0,103804.0
14200,34558.0,40754.0
14200,,31671.0
14200,94696.0,121528.0
14200,44412.0,72946.0
14200,68750.0,88627.0
14200,46320.0,62044.0
14200,73533.0,88924.0
14200,71979.0,86443.0
14200,100663.0,122021.0
14200,,49060.0
14200,100664.0,129166.0
14200,64235.0,76965.0
14200,60570.0,74648.0
14200,102789.0,123691.0
14200,83231.0,99400.0
14300,52260.0,73000.0
14300,43826.0,70517.0
14300,85631.0,100000.0
14300,19111.0,49794.0
14300,67018.0,81805.0
14300,,63319.0
14300,111623.0,127049.0
14300,60811.0,89324.0
14300,45615.0,80818.0
14300,81000.0,100000.0
14300,21828.0,38000.0
14300,37000.0,54000.0
14300,33261.0,41835.0
14300,93989.0,117410.0
14300,85478.0,113372.0
14300,,41870.0
14300,,29115.0
14300,94062.0,102052.0
14300,80299.0,123339.0
14300,31607.0,70118.0
14300,52608.0,76936.0
14300,70322.0,88626.0
14300,89984.0,121189.0
14400,64500.0,83000.0
14400,34291.0,68444.0
14400,77366.0,130330.0
14400,63671.0,70982.0
14400,,69712.0
14400,20996.0,41987.0
14400,32683.0,48467.0
14400,46955.0,67304.0
14400,61121.0,88844.0
14400,78965.0,90729.0
14400,89605.0,106290.0
14400,45516.0,63924.0
14400,75360.0,105737.0
14400,79288.0,92391.0
14400,46551.0,68545.0
14400,80123.0,102223.0
14400,45138.0,52029.0
14400,111914.0,142105.0
14400,100487.0,118911.0
14400,78777.0,103344.0
14500,52440.0,62150.0
14500,71511.0,88632.0
14500,54927.0,63177.0
14500,,30625.0
14500,70896.0,91652.0
14500,35799.0,51720.0
14500,67956.0,80318.0
14500,38986.0,49970.0
14500,69115.0,98900.0
14500,49348.0,68000.0
14500,149000.0,
14500,100685.0,129840.0
14500,67631.0,89458.0
14500,59465.0,78444.0
14500,,35183.0
14500,78503.0,90558.0
14500,41911.0,54985.0
14600,54040.0,66442.0
14600,,66776.0
14600,15411.0,50493.0
14600,58229.0,74027.0
14600,68182.0,83091.0
14600,46057.0,63603.0
14600,59658.0,80384.0
14600,124000.0,168000.0
14600,4810.0,88000.0
14600,206126.0,235912.0
14600,28050.0,49244.0
14600,16535.0,46993.0
14600,76194.0,106461.0
14600,21340.0,44605.0
14600,67997.0,87000.0
14600,82698.0,104963.0
14600,6871.0,52457.0
14600,51613.0,77912.0
14600,86199.0,95034.0
14600,82051.0,118505.0
14600,82837.0,95796.0
14600,63475.0,89430.0
14700,49264.0,68591.0
14700,99343.0,125821.0
14700,30306.0,44195.0
14700,47177.0,68456.0
14700,30210.0,42751.0
14700,51829.0,69136.0
14700,148396.0,162403.0
14700,,
14700,10098.0,51653.0
14700,76888.0,96552.0
14700,89448.0,115380.0
14700,94672.0,
14700,106417.0,123580.0
14700,27235.0,39102.0
14700,77565.0,101320.0
14700,33150.0,46053.0
14700,65660.0,81937.0
14700,35164.0,68061.0
14700,14275.0,90376.0
14700,76931.0,94245.0
14700,63000.0,89250.0
14700,82967.0,114835.0
14700,90662.0,111778.0
14700,35832.0,66260.0
14800,76875.0,95893.0
14800,90722.0,105695.0
14800,48910.0,70039.0
14800,100255.0,116160.0
14800,53738.0,66258.0
14800,50570.0,69422.0
14800,,
14800,64365.0,85272.0
14800,63800.0,96500.0
14800,,43475.0
14800,49000.0,98900.0
14800,38000.0,59000.0
14800,86861.0,93341.0
14800,46698.0,60679.0
14800,30282.0,61986.0
14800,41807.0,50931.0
14800,43983.0,60826.0
14800,63508.0,87310.0
14800,60573.0,93187.0
14800,88898.0,107208.0
14800,16448.0,38774.0
14800,73887.0,109451.0
14900,65303.0,84590.0
14900,101179.0,117405.0
14900,70872.0,88731.0
14900,54359.0,78408.0
14900,55480.0,76464.0
14900,56506.0,81390.0
14900,45701.0,78186.0
14900,85486.0,97795.0
14900,66329.0,100824.0
14900,89872.0,118027.0
14900,,44066.0
14900,87167.0,114219.0
14900,57557.0,80611.0
14900,65843.0,86628.0
14900,22245.0,31531.0
14900,44588.0,72331.0
14900,82930.0,103352.0
14900,87391.0,99494.0
14900,97646.0,139884.0
14900,49849.0,70075.0
14900,97930.0,113886.0
14900,51219.0,144894.0
14900,48649.0,81342.0
14900,58204.0,71257.0
14900,69723.0,83553.0
14900,72637.0,103297.0
14900,60667.0,81293.0
14900,45797.0,71942.0
14900,36120.0,57095.0
15000,,54869.0
15000,80988.0,97404.0
15000,81483.0,134347.0
15000,93226.0,108149.0
15000,45000.0,85000.0
15000,399550.0,
15000,,
15000,63000.0,100050.0
15000,4734.0,55500.0
15000,,27500.0
15000,8200.0,42075.0
15000,98000.0,132790.0
15000,49200.0,72900.0
15000,163000.0,207562.0
15000,45000.0,68250.0
15000,86000.0,
15000,37000.0,58488.0
15000,83000.0,114000.0
15000,40772.0,62025.0
15000,20000.0,47394.0
15000,29000.0,105000.0
15000,38000.0,73200.0
15000,,
15000,89000.0,122400.0
15000,48786.0,72500.0
15000,57900.0,88200.0
15000,34200.0,38900.0
15000,37624.0,60562.0
15000,106239.0,135942.0
15000,18500.0,19000.0
15000,5500.0,29025.0
15000,71269.0,97500.0
15000,96931.0,137390.0
15000,,74750.0
15000,2619.0,57310.0
15000,,87360.0
15000,50000.0,90000.0
15000,18000.0,163580.0
15000,62000.0,94575.0
15000,48882.0,156000.0
15000,,48800.0
15000,42720.0,70000.0
15000,73335.0,99400.0
15000,125000.0,154000.0
15000,135442.0,175900.0
15000,,94000.0
15000,53000.0,83400.0
15000,54261.0,88000.0
15000,94705.0,114400.0
15000,42657.0,65000.0
15000,122486.0,159000.0
15000,48000.0,105000.0
15000,102988.0,130000.0
15000,86177.0,111500.0
15000,23473.0,74000.0
15000,72000.0,95000.0
15000,59000.0,86420.0
15000,92000.0,154000.0
15000,89126.0,118300.0
15000,95300.0,135700.0
15000,36900.0,58600.0
15000,100000.0,115000.0
15000,116000.0,202800.0
15000,84000.0,110975.0
15000,15832.0,35300.0
15000,62674.0,76950.0
15000,,50000.0
15000,89200.0,114750.0
15000,109000.0,155000.0
15000,42006.0,
15000,153000.0,185625.0
15000,33000.0,
15000,116400.0,146450.0
15000,6124.0,35000.0
15000,18900.0,80400.0
15000,54294.0,85460.0
15000,,26100.0
15000,73500.0,105000.0
15000,40000.0,58000.0
15000,68000.0,96000.0
15000,62100.0,40000.0
15000,74000.0,90000.0
15000,16400.0,205950.0
15000,55300.0,81000.0
15000,166000.0,182175.0
15000,54000.0,72865.0
15000,47000.0,73900.0
15000,82000.0,130000.0
15000,61438.0,127300.0
15000,42000.0,111351.0
15000,79000.0,108000.0
15000,125000.0,177100.0
15000,77544.0,102000.0
15000,61265.0,
15000,96983.0,140487.0
15000,26284.0,40908.0
15000,5627.0,64962.0
15000,46867.0,67529.0
15000,73187.0,111623.0
15000,65584.0,92582.0
15000,,68020.0
15000,27954.0,79333.0
15000,84832.0,107207.0
15000,89165.0,106392.0
15000,44623.0,72225.0
15100,140193.0,176342.0
15100,81461.0,93548.0
15100,45351.0,65481.0
15100,,53238.0
15100,73505.0,109656.0
15100,72645.0,106343.0
15100,49533.0,63607.0
15100,68043.0,80686.0
15100,,57940.0
15100,96763.0,114896.0
15100,54000.0,77542.0
15100,,65961.0
15100,38549.0,59853.0
15100,,
15100,60264.0,87110.0
15100,53549.0,99812.0
15100,44959.0,68483.0
15100,101378.0,143229.0
15100,45579.0,54065.0
15100,26196.0,45657.0
15100,127045.0,163833.0
15100,44700.0,76456.0
15100,39679.0,62674.0
15100,,32289.0
15100,81298.0,108947.0
15100,,98114.0
15200,58000.0,77000.0
15200,5076.0,66536.0
15200,44414.0,60098.0
15200,59544.0,86360.0
15200,87116.0,105971.0
15200,47453.0,73068.0
15200,137128.0,184660.0
15200,102925.0,114520.0
15200,85303.0,131022.0
15200,49428.0,62696.0
15200,69320.0,89644.0
15200,,67103.0
15200,105328.0,113931.0
15200,47200.0,74510.0
15200,20005.0,39605.0
15200,142766.0,177998.0
15200,96341.0,118734.0
15200,34854.0,63519.0
15200,41049.0,50892.0
15200,43961.0,62171.0
15200,90108.0,118941.0
15200,40341.0,58834.0
15200,7879.0,95124.0
15200,65000.0,92000.0
15200,102699.0,121925.0
15200,,100320.0
15200,77636.0,95682.0
15200,71233.0,84439.0
15200,8723.0,66817.0
15200,64028.0,95482.0
15200,53433.0,114245.0
15200,59745.0,81269.0
15300,65298.0,94301.0
15300,22057.0,44461.0
15300,22079.0,168281.0
15300,57840.0,86903.0
15300,14695.0,48095.0
15300,83039.0,99630.0
15300,,92320.0
15300,62094.0,96938.0
15300,82439.0,99896.0
15300,83004.0,121108.0
15300,39065.0,54970.0
15300,79541.0,94973.0
15300,81500.0,102000.0
15300,101000.0,112500.0
15300,42100.0,65000.0
15300,21383.0,38480.0
15300,96700.0,
15300,101311.0,113253.0
15300,127172.0,156578.0
15300,88251.0,103063.0
15300,59083.0,96073.0
15300,109767.0,117552.0
15300,54412.0,95123.0
15300,53736.0,102094.0
15300,,53184.0
15300,84989.0,98781.0
15300,33113.0,57991.0
15300,24025.0,42722.0
15300,78375.0,108175.0
15300,77069.0,104534.0
15300,49421.0,67343.0
15400,103934.0,113696.0
15400,32131.0,47338.0
15400,100848.0,129454.0
15400,48275.0,69427.0
15400,32855.0,69663.0
15400,10074.0,57135.0
15400,50402.0,65561.0
15400,180017.0,206148.0
15400,59518.0,91172.0
15400,63456.0,96794.0
15400,25822.0,43334.0
15400,104451.0,119195.0
15400,58085.0,91192.0
15400,,43899.0
15400,34574.0,69751.0
15400,110900.0,126400.0
15400,47749.0,74451.0
15400,,55421.0
15400,73793.0,86176.0
15400,30703.0,57184.0
15400,28669.0,43078.0
15400,101981.0,145125.0
15400,7839.0,48276.0
15400,39452.0,56834.0
15400,50121.0,67755.0
15500,57993.0,82248.0
15500,56206.0,137388.0
15500,158506.0,179499.0
15500,59316.0,80837.0
15500,127793.0,158580.0
15500,36650.0,62963.0
15500,74761.0,92729.0
15500,25448.0,39188.0
15500,93730.0,106841.0
15500,88929.0,115249.0
15500,79185.0,88693.0
15500,98646.0,115669.0
15500,71412.0,93723.0
15500,97596.0,119326.0
15500,52051.0,88200.0
15500,48100.0,67000.0
15500,26452.0,43900.0
15500,38900.0,60500.0
15500,28269.0,52822.0
15500,25751.0,43531.0
15500,46846.0,70082.0
15500,46125.0,63276.0
15500,54653.0,73117.0
15500,20800.0,173566.0
15500,82054.0,104627.0
15500,116543.0,133986.0
15500,17727.0,39746.0
15500,96426.0,122322.0
15600,,66837.0
15600,83758.0,106992.0
15600,102572.0,112721.0
15600,49151.0,62005.0
15600,102881.0,117868.0
15600,104458.0,137583.0
15600,27599.0,47615.0
15600,75701.0,106389.0
15600,62622.0,106824.0
15600,76724.0,96942.0
15600,89312.0,110431.0
15600,105959.0,121747.0
15600,58728.0,92443.0
15600,74156.0,101136.0
15600,63500.0,80000.0
15600,92789.0,123455.0
15600,68056.0,103179.0
15600,47537.0,66581.0
15600,62582.0,131510.0
15600,51990.0,141518.0
15700,53443.0,77704.0
15700,80200.0,88545.0
15700,64625.0,93272.0
15700,64793.0,99157.0
15700,135886.0,181894.0
15700,75764.0,97122.0
15700,35873.0,52800.0
15700,46423.0,72198.0
15700,48093.0,65686.0
15700,111367.0,127421.0
15700,149305.0,
15700,85384.0,101302.0
15700,95128.0,122248.0
15700,,28198.0
15700,79346.0,93472.0
15700,64185.0,84000.0
15700,60316.0,80000.0
15700,83761.0,125860.0
15700,16804.0,34294.0
15700,122646.0,204282.0
15700,87754.0,103045.0
15700,,54557.0
15700,99618.0,131710.0
15700,81709.0,111127.0
15700,40314.0,60640.0
15700,46124.0,67964.0
15700,74587.0,93180.0
15700,58410.0,89082.0
15700,53478.0,68885.0
15700,83830.0,122719.0
15800,91095.0,109401.0
15800,51281.0,144202.0
15800,9407.0,60165.0
15800,61073.0,90897.0
15800,25344.0,79736.0
15800,,30395.0
15800,89765.0,111792.0
15800,,44144.0
15800,58100.0,83000.0
15800,,58995.0
15800,104913.0,121214.0
15800,51163.0,157644.0
15800,101246.0,142340.0
15800,78905.0,97628.0
15800,74815.0,89721.0
15800,24939.0,39285.0
15800,103537.0,111139.0
15800,102552.0,138171.0
15800,58388.0,100944.0
15800,,96579.0
15800,71820.0,89739.0
15800,94363.0,128434.0
15800,41661.0,80457.0
15800,,96642.0
15800,20665.0,43790.0
15800,42504.0,64847.0
15800,46716.0,60231.0
15800,69928.0,
15800,74575.0,95815.0
15900,95120.0,114674.0
15900,46731.0,71521.0
15900,96854.0,156450.0
15900,65827.0,97935.0
15900,52012.0,105877.0
15900,50715.0,70467.0
15900,49516.0,105352.0
15900,94108.0,113888.0
15900,38514.0,50309.0
15900,79660.0,96393.0
15900,102564.0,120724.0
15900,38860.0,68912.0
15900,101412.0,119751.0
15900,97478.0,120514.0
15900,48563.0,64679.0
15900,42623.0,66458.0
15900,69548.0,89775.0
15900,43830.0,59530.0
15900,89500.0,104200.0
15900,107336.0,120451.0
15900,112973.0,129878.0
15900,101337.0,
15900,68304.0,92271.0
15900,68079.0,90212.0
15900,71841.0,96424.0
15900,88000.0,109500.0
15900,58518.0,82095.0
15900,90017.0,114267.0
15900,19639.0,171350.0
15900,94078.0,118359.0
15900,16744.0,52234.0
16000,56295.0,77146.0
16000,,51792.0
16000,71861.0,95315.0
16000,32918.0,52482.0
16000,74459.0,103255.0
16000,20648.0,167020.0
16000,82097.0,100225.0
16000,133193.0,160919.0
16000,88093.0,106943.0
16000,20000.0,60000.0
16000,31000.0,54000.0
16000,101000.0,130000.0
16000,62200.0,89200.0
16000,90900.0,152300.0
16000,42000.0,63400.0
16000,38600.0,57822.0
16000,96000.0,160050.0
16000,65000.0,91000.0
16000,16300.0,128200.0
16000,69322.0,106189.0
16000,83200.0,
16000,88238.0,117500.0
16000,50000.0,71130.0
16000,70000.0,87400.0
16000,63005.0,90908.0
16000,,33382.0
16000,98338.0,115759.0
16000,84505.0,108652.0
16000,71670.0,84124.0
16000,52546.0,63837.0
16000,77067.0,94613.0
16000,,46140.0
16000,85228.0,91519.0
16000,62973.0,87698.0
16000,140979.0,181166.0
16000,57944.0,89778.0
16000,65901.0,85627.0
16000,66395.0,85782.0
16000,69861.0,87086.0
16100,49371.0,77400.0
16100,76644.0,103192.0
16100,94089.0,159427.0
16100,,30695.0
16100,63798.0,91045.0
16100,59734.0,93756.0
16100,99844.0,114647.0
16100,107758.0,124610.0
16100,45973.0,64430.0
16100,63152.0,85097.0
16100,76981.0,106014.0
16100,33209.0,52000.0
16100,61712.0,82649.0
16100,105719.0,116491.0
16100,47198.0,79384.0
16100,41379.0,57862.0
16100,54715.0,71673.0
16100,49244.0,65523.0
16100,,29725.0
16100,26276.0,168105.0
16100,51041.0,72749.0
16100,72942.0,99544.0
16100,81145.0,92943.0
16100,68905.0,91572.0
16200,43794.0,69458.0
16200,25329.0,37433.0
16200,104896.0,137950.0
16200,62258.0,92595.0
16200,49552.0,82523.0
16200,68873.0,101797.0
16200,87248.0,116407.0
16200,49780.0,109050.0
16200,,95280.0
16200,70703.0,87682.0
16200,62783.0,94394.0
16200,83448.0,135447.0
16200,53600.0,73500.0
16200,95465.0,114758.0
16200,71530.0,88569.0
16200,96049.0,129091.0
16200,22956.0,44866.0
16200,118585.0,131940.0
16200,23466.0,206368.0
16200,86021.0,113030.0
16200,105502.0,117705.0
16200,76211.0,104348.0
16200,81933.0,131208.0
16200,34984.0,46382.0
16200,46115.0,61917.0
16300,31800.0,63000.0
16300,22352.0,165315.0
16300,7774.0,88649.0
16300,79087.0,102921.0
16300,84480.0,101243.0
16300,71510.0,89756.0
16300,105169.0,134992.0
16300,96431.0,161284.0
16300,67524.0,85577.0
16300,43500.0,69875.0
16300,25004.0,65000.0
16300,56075.0,88870.0
16300,59901.0,83232.0
16300,49868.0,76131.0
16300,69327.0,102426.0
16300,32188.0,78914.0
16300,102826.0,114692.0
16300,34297.0,42629.0
16300,66038.0,98585.0
16400,50941.0,78801.0
16400,74904.0,92308.0
16400,62786.0,79154.0
16400,21857.0,51994.0
16400,71264.0,94726.0
16400,119879.0,128546.0
16400,86623.0,124048.0
16400,54818.0,74447.0
16400,57139.0,164133.0
16400,73466.0,89453.0
16400,63574.0,88586.0
16400,82869.0,94390.0
16400,57651.0,76854.0
16400,48700.0,72500.0
16400,81700.0,109025.0
16400,62018.0,91832.0
16400,,51454.0
16400,107669.0,115881.0
16400,47428.0,76483.0
16400,58664.0,89589.0
16400,71906.0,86144.0
16400,89858.0,105796.0
16400,100014.0,122281.0
16400,65898.0,85424.0
16400,86422.0,116097.0
16400,102103.0,133626.0
16400,85601.0,100078.0
16500,44330.0,72618.0
16500,48491.0,112677.0
16500,47636.0,59586.0
16500,52028.0,63745.0
16500,44110.0,65748.0
16500,,88454.0
16500,94403.0,
16500,64992.0,97348.0
16500,97010.0,128101.0
16500,77049.0,98658.0
16500,92900.0,116000.0
16500,64081.0,100796.0
16500,23169.0,41677.0
16500,48833.0,68872.0
16500,143404.0,165267.0
16500,,42894.0
16500,67619.0,93500.0
16500,56500.0,80000.0
16500,163000.0,193000.0
16500,76000.0,110000.0
16500,65900.0,87000.0
16500,50000.0,
16500,67000.0,109500.0
16500,126872.0,167611.0
16500,51758.0,138693.0
16500,52030.0,158296.0
16500,43223.0,46925.0
16500,44946.0,64918.0
16500,48674.0,73720.0
16500,8795.0,164000.0
16500,74263.0,98922.0
16500,102552.0,144461.0
16500,42317.0,66966.0
16500,94920.0,118156.0
16500,,29168.0
16500,45441.0,76145.0
16500,36206.0,53040.0
16600,9626.0,96887.0
16600,77380.0,123638.0
16600,95860.0,123546.0
16600,81275.0,106691.0
16600,57094.0,94944.0
16600,97749.0,164103.0
16600,102543.0,119493.0
16600,55912.0,81552.0
16600,45877.0,68563.0
16600,74784.0,100221.0
16600,42259.0,
16600,,50732.0
16600,,56631.0
16600,71564.0,84627.0
16600,74681.0,95471.0
16600,28694.0,44165.0
16600,,43880.0
16600,69644.0,100411.0
16600,71096.0,104437.0
16700,62933.0,91790.0
16700,64862.0,107919.0
16700,62933.0,95498.0
16700,,29387.0
16700,102687.0,137417.0
16700,86076.0,130341.0
16700,31135.0,60478.0
16700,43794.0,61446.0
16700,54079.0,112463.0
16700,51310.0,76704.0
16700,11059.0,92706.0
16700,59207.0,83146.0
16700,77083.0,103540.0
16700,67238.0,96535.0
16700,,56374.0
16700,29404.0,45209.0
16700,12830.0,56465.0
16700,53423.0,85685.0
16700,5106.0,93277.0
16700,105556.0,136568.0
16800,57329.0,83695.0
16800,76852.0,90429.0
16800,44983.0,65000.0
16800,27623.0,88231.0
16800,56979.0,90008.0
16800,69284.0,
16800,50050.0,140222.0
16800,23670.0,41879.0
16800,62557.0,95747.0
16800,16204.0,27781.0
16800,113021.0,146222.0
16800,67049.0,89729.0
16800,81820.0,100366.0
16800,87300.0,155500.0
16800,50445.0,71711.0
16800,73280.0,103067.0
16800,102838.0,111319.0
16800,46312.0,67166.0
16800,50135.0,93772.0
16800,58193.0,82942.0
16800,39352.0,60943.0
16800,144756.0,183810.0
16800,94851.0,119053.0
16800,115870.0,130809.0
16900,131002.0,166859.0
16900,,51549.0
16900,30856.0,56961.0
16900,71672.0,96677.0
16900,47129.0,62342.0
16900,31143.0,75125.0
16900,63800.0,85000.0
16900,73128.0,101683.0
16900,66812.0,90973.0
16900,68940.0,88264.0
16900,67111.0,96985.0
16900,116357.0,209364.0
16900,53252.0,89720.0
16900,88143.0,115365.0
16900,43643.0,80639.0
16900,61847.0,91671.0
16900,78455.0,121450.0
16900,17988.0,137328.0
16900,102108.0,117650.0
17000,73644.0,107086.0
17000,125257.0,161009.0
17000,10866.0,171952.0
17000,,
17000,70039.0,100993.0
17000,54218.0,75000.0
17000,51682.0,67688.0
17000,83248.0,95886.0
17000,97713.0,164869.0
17000,125728.0,159770.0
17000,31772.0,60289.0
17000,134689.0,158661.0
17000,86341.0,133564.0
17000,66894.0,75360.0
17000,27088.0,166437.0
17000,70085.0,81598.0
17000,97438.0,158780.0
17000,45671.0,64516.0
17000,6778.0,60065.0
17000,26228.0,60979.0
17000,63450.0,92816.0
17000,54780.0,93091.0
17000,73184.0,96889.0
17000,60483.0,85015.0
17000,52663.0,82000.0
17000,36420.0,54375.0
17000,53058.0,74000.0
17000,23200.0,85000.0
17000,47000.0,112720.0
17000,86000.0,119600.0
17000,12613.0,85000.0
17000,152900.0,191146.0
17000,55820.0,88683.0
17000,74910.0,112375.0
17000,87600.0,110000.0
17000,52700.0,78000.0
17000,61000.0,127000.0
17000,62755.0,81180.0
17000,56800.0,82000.0
17000,89600.0,115000.0
17000,48000.0,69000.0
17000,43000.0,63500.0
17000,118822.0,208429.0
17000,96065.0,116416.0
17000,97517.0,141718.0
17000,51018.0,108148.0
17000,170636.0,188899.0
17000,98451.0,138012.0
17000,82662.0,111357.0
17000,108154.0,134103.0
17000,25638.0,128433.0
17100,56791.0,94396.0
17100,48471.0,71546.0
17100,19126.0,88969.0
17100,,96036.0
17100,100082.0,119585.0
17100,22162.0,128989.0
17100,53983.0,73688.0
17100,123463.0,160487.0
17100,49951.0,111291.0
17100,74922.0,91187.0
17100,59123.0,94247.0
17100,46953.0,69086.0
17100,43085.0,68758.0
17100,92853.0,130864.0
17100,32134.0,69131.0
17100,54598.0,115838.0
17100,,60781.0
17100,27842.0,74459.0
17100,104652.0,169076.0
17100,117337.0,131575.0
17100,91502.0,113251.0
17200,51352.0,64386.0
17200,62514.0,96633.0
17200,59698.0,89715.0
17200,94937.0,133859.0
17200,6126.0,88603.0
17200,7044.0,57831.0
17200,103519.0,118074.0
17200,89507.0,121047.0
17200,52011.0,65800.0
17200,11950.0,170000.0
17200,43996.0,79419.0
17200,33073.0,85654.0
17200,50742.0,71000.0
17200,39316.0,66978.0
17200,74402.0,
17200,62108.0,
17200,48999.0,76544.0
17200,35116.0,60489.0
17200,85977.0,109238.0
17200,45900.0,68126.0
17200,52276.0,69860.0
17200,53849.0,102326.0
17200,90567.0,118761.0
17200,99204.0,119490.0
17200,48427.0,66082.0
17200,62840.0,92946.0
17200,17234.0,43310.0
17200,55254.0,118718.0
17200,27230.0,82319.0
17300,40280.0,66319.0
17300,91132.0,110440.0
17300,51185.0,65537.0
17300,35070.0,63862.0
17300,79412.0,114906.0
17300,73000.0,95000.0
17300,99064.0,156306.0
17300,44031.0,79187.0
17300,20798.0,37980.0
17300,90768.0,116052.0
17300,65444.0,91244.0
17300,65136.0,83847.0
17300,110614.0,137552.0
17300,73503.0,91842.0
17300,91350.0,107834.0
17300,65077.0,91991.0
17300,96138.0,124066.0
17300,32736.0,49100.0
17300,57358.0,71617.0
17300,51107.0,64135.0
17300,48132.0,78889.0
17400,,48971.0
17400,77350.0,101271.0
17400,61035.0,90434.0
17400,58941.0,88470.0
17400,62824.0,82243.0
17400,25859.0,43684.0
17400,24687.0,37391.0
17400,43110.0,73614.0
17400,11147.0,166496.0
17400,42876.0,66085.0
17400,45861.0,61256.0
17400,54161.0,75500.0
17400,44479.0,78121.0
17400,97072.0,155146.0
17400,96590.0,112115.0
17400,113890.0,135146.0
17400,49765.0,66782.0
17400,25844.0,83229.0
17400,123579.0,168243.0
17400,166345.0,202989.0
17400,55575.0,78661.0
17400,102228.0,115898.0
17400,56111.0,114521.0
17400,64163.0,84948.0
17400,79623.0,113658.0
17500,92986.0,114276.0
17500,99853.0,163401.0
17500,17889.0,94453.0
17500,101354.0,117209.0
17500,133243.0,154513.0
17500,76100.0,98500.0
17500,49968.0,68025.0
17500,73071.0,94267.0
17500,153839.0,194027.0
17500,51102.0,69532.0
17500,100642.0,138550.0
17500,110603.0,142000.0
17500,56647.0,78000.0
17500,68000.0,133015.0
17500,46636.0,72908.0
17500,90221.0,113564.0
17500,85183.0,108948.0
17500,61524.0,87188.0
17500,91000.0,116000.0
17500,87294.0,114031.0
17500,103562.0,130613.0
17500,102858.0,138977.0
17500,23288.0,94904.0
17600,39057.0,50933.0
17600,53707.0,80407.0
17600,,96188.0
17600,56090.0,103992.0
17600,62996.0,86817.0
17600,73354.0,96526.0
17600,72232.0,103081.0
17600,79122.0,96116.0
17600,76043.0,95605.0
17600,44571.0,66088.0
17600,,45119.0
17600,29201.0,41396.0
17600,67285.0,90816.0
17600,64857.0,82449.0
17600,59347.0,68667.0
17600,71983.0,97939.0
17600,106381.0,134476.0
17600,62198.0,101183.0
17600,71366.0,87862.0
17600,39063.0,54561.0
17600,48487.0,65665.0
17600,,66000.0
17600,88661.0,114922.0
17600,61093.0,97551.0
17700,10847.0,94611.0
17700,17480.0,41055.0
17700,64964.0,88856.0
17700,111612.0,128416.0
17700,93302.0,116668.0
17700,50886.0,106673.0
17700,60260.0,90196.0
17700,36253.0,57420.0
17700,,56402.0
17700,107395.0,133433.0
17700,71399.0,96588.0
17700,98476.0,136319.0
17700,85150.0,113104.0
17700,58016.0,76416.0
17700,47064.0,71698.0
17700,,55796.0
17700,56375.0,90435.0
17700,72911.0,97317.0
